"phase2_record_id","workstream","search_source","query_id","date","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","screening_state","exclusion_reason","evidence_level","final_record_id","notes"
"C0250","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Nuisance Parameters","Bruce G. Lindsay","2014","10.1002/9781118445112.stat00660","10.1002/9781118445112.stat00660","C-DUP-0230","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0003; triage=SUPPORTING; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0003; state=DEFERRED_RELEVANT_ADJACENT; no priority-based inference."
"C0251","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","A nondegenerate Vuong test","Xiaoxia Shi","2015","10.3982/qe382","https://openalex.org/W1520947772","C-DUP-0231","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json Phase 2A.1 closure: unique_record_id=P2UT-0207; triage=PERIPHERAL; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0207; state=DEFERRED_RELEVANT_ADJACENT; no priority-based inference."
"C0252","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","A nondegenerate Vuong test and post selection confidence intervals for semi/nonparametric models","Zhipeng Liao; Xiaoxia Shi","2020","10.3982/qe1312","https://openalex.org/W3043183283","C-DUP-0232","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json Phase 2A.1 closure: unique_record_id=P2UT-0206; triage=PERIPHERAL; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0206; state=DEFERRED_RELEVANT_ADJACENT; no priority-based inference."
"C0253","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Testing nonnested structural equation models.","Edgar C. Merkle; Dongjun You; Kristopher J. Preacher","2015","10.1037/met0000038","https://openalex.org/W1905266214","C-DUP-0233","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json Phase 2A.1 closure: unique_record_id=P2UT-0085; triage=PERIPHERAL; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0085; state=DEFERRED_RELEVANT_ADJACENT; no priority-based inference."
"C0254","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","A simple parametric model selection test","Daniel Wilhelm; Susanne M. Schennach","2016","10.1920/wp.cem.2016.3016","https://openalex.org/W2166436369","C-DUP-0234","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0255","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Chi-squared tests for evaluation and comparison of asset pricing models","Nikolay Gospodinov; Raymond Kan; Cesare Robotti","2012","10.1016/j.jeconom.2012.11.002","https://openalex.org/W1511142169","C-DUP-0235","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0256","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","The Vuong-Lo-Mendell-Rubin test for latent class and latent profile analysis: A note on the different implementations in Mplus and LatentGOLD","Jeroen K. Vermunt","2024","10.5964/meth.12467","https://openalex.org/W4393069135","C-DUP-0236","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0257","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Model Fit and Comparison in Finite Mixture Models: A Review and a Novel Approach","Kevin J. Grimm; Russell Houpt; Danielle Rodgers","2021","10.3389/feduc.2021.613645","https://openalex.org/W3134393732","C-DUP-0237","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0258","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Modeling Causality for Pairs of Phenotypes in System Genetics","Elias Chaibub Neto; Aimee Teo Broman; Mark P. Keller; Alan Attie; Bin Zhang; Jun Zhu; Brian S. Yandell","2013","10.1534/genetics.112.147124","https://openalex.org/W2120505647","C-DUP-0238","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0259","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Testing firm conduct","Marco Antônio Húngaro Duarte; Lorenzo Magnolfi; Mikkel Sølvsten; Christopher J. Sullivan","2024","10.3982/qe2319","https://openalex.org/W4400989110","C-DUP-0239","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0260","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Model Comparison Using the Hansen-Jagannathan Distance","Raymond Kan; Cesare Robotti","2008","10.1093/rfs/hhn094","https://openalex.org/W2053055866","C-DUP-0240","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0261","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Common Ownership and Competition in the Ready-to-Eat Cereal Industry","Matthew Backus; Christopher T. Conlon; Michael Sinkinson","2021","10.3386/w28350","https://openalex.org/W3123129914","C-DUP-0241","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0262","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","How do we measure attention? Using factor analysis to establish construct validity of neuropsychological tests","Melissa Treviño; Xiaoshu Zhu; Yi Yi Lu; Luke Scheuer; Eliza Passell; Grace C. Huang; Laura Germine; Todd S. Horowitz","2021","10.1186/s41235-021-00313-1","https://openalex.org/W3186610085","C-DUP-0242","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0263","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Predictive ability tests with possibly overlapping models","Valentina Corradi; Jack Fosten; Daniel Gutknecht","2024","10.1016/j.jeconom.2024.105716","https://openalex.org/W4392652707","C-DUP-0243","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0264","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","On using predictive-ability tests in the selection of time-series prediction models: A Monte Carlo evaluation","Mauro Costantini; Robert M. Kunst","2020","10.1016/j.ijforecast.2020.06.010","https://openalex.org/W2908988324","C-DUP-0244","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0265","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Model Selection for Parametric Surfaces Approximating 3D Point Clouds for Deformation Analysis","Xin Zhao; Boris Kargoll; Mohammad Omidalizarandi; Xiangyang Xu; Hamza Alkhatib","2018","10.3390/rs10040634","https://openalex.org/W2800751252","C-DUP-0245","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0266","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Modeling Count Outcomes from HIV Risk Reduction Interventions: A Comparison of Competing Statistical Models for Count Responses","Yinglin Xia; Dianne Morrison‐Beedy; Jingming Ma; Changyong Feng; Wendi Cross; Xin Tu","2012","10.1155/2012/593569","https://openalex.org/W2048414232","C-DUP-0246","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0267","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Model Selection for Nonnested Linear Mixed Models","Ché L. Smith","2019","10.17615/effc-ef08","https://openalex.org/W2278480691","C-DUP-0247","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json Phase 2A.1 closure: unique_record_id=P2UT-0181; triage=SUPPORTING; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0181; state=DEFERRED_RELEVANT_ADJACENT; no priority-based inference."
"C0268","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Comparing Asset Pricing Models by the Conditional Hansen-Jagannathan Distance*","Patrick Gagliardini; Diego Ronchetti","2019","10.1093/jjfinec/nbz013","https://openalex.org/W3122389130","C-DUP-0248","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0269","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Reconciling the Log-Linear and Non–Log-Linear Nature of the TSH-Free T4 Relationship: Intra-Individual Analysis of a Large Population","Karen M. Rothacker; Suzanne J. Brown; Narelle Hadlow; Robert Wardrop; John P. Walsh","2016","10.1210/jc.2015-4011","https://openalex.org/W2226014380","C-DUP-0249","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0270","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Chernoff index for Cox test of separate parametric families","Xiaoou Li; Jingchen Liu; Zhiliang Ying","2018","10.1214/16-aos1532","https://openalex.org/W2964306076","C-DUP-0250","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0271","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","The Footprint of Genome Architecture in the Largest Genome Expansion in RNA Viruses","Chris Lauber; Jelle J. Goeman; Maria del Carmen Parquet; Phan Thi Nga; Eric J. Snijder; Kouichi Morita; Alexander E. Gorbalenya","2013","10.1371/journal.ppat.1003500","https://openalex.org/W2169363615","C-DUP-0251","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0272","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","A comparison of different methods of zero-inflated data analysis and an application in health surveys","Si Yang; Lisa L. Harlow; Gavino Puggioni; Colleen A. Redding","2017","10.22237/jmasm/1493598600","https://openalex.org/W1500507134","C-DUP-0252","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0273","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Rationalizing Organizational Change: A Need for Comparative Testing","Arkadiy V. Sakhartov; Timothy B. Folta","2012","10.1287/orsc.1120.0785","https://openalex.org/W1983218571","C-DUP-0253","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0274","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Structural Estimation of the New-Keynesian Model: A Formal Test of Backward- and Forward-Looking Behavior","Tae‐Seok Jang","2012","10.1108/s0731-9053(2012)0000028013","https://openalex.org/W1828637429","C-DUP-0254","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0275","C","OpenAlex","PHASE2-SEARCH-0031","2026-07-31","Statistical Analysis of Zero-Inflated Nonnegative Continuous Data: A Review","Lei Liu; Ya‐Chen Tina Shih; Robert L. Strawderman; Daowen Zhang; Bankole A. Johnson; Haitao Chai","2019","10.1214/18-sts681","https://openalex.org/W2963831345","C-DUP-0255","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0031_openalex.json"
"C0276","C","Crossref","PHASE2-SEARCH-0032","2026-07-31","Minimax Decentralized Hypothesis Testing","Gökhan Gül","2017","10.1007/978-3-319-49286-5_7","10.1007/978-3-319-49286-5_7","C-DUP-0256","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0032_crossref.json"
"C0277","C","Crossref","PHASE2-SEARCH-0032","2026-07-31","Minimax Robust Hypothesis Testing","Gokhan Gul; Abdelhak M. Zoubir","2017","10.1109/tit.2017.2693198","10.1109/tit.2017.2693198","C-DUP-0257","FULL_TEXT_INCLUDED","","LEVEL_1_LOAD_BEARING","P0041","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0032_crossref.json"
"C0278","C","Crossref","PHASE2-SEARCH-0032","2026-07-31","Minimax Robust Decentralized Hypothesis Testing for Parallel Sensor Networks","Gokhan Gul","2021","10.1109/tit.2020.3028451","10.1109/tit.2020.3028451","C-DUP-0106","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0032_crossref.json"
"C0279","C","Crossref","PHASE2-SEARCH-0032","2026-07-31","ε-Robust Safeguards: Minimax Hypothesis Testing for Neutron Multiplicity Counting under Physical-Layer Uncertainty","Taku Tanaka; Keiko Tanaka; Toshitaka Uneoka; Akemi Takahashi; Tomoaki Tanaka; Shingo Konishi; Reika Hosomi; Seito Tanaka","2026","10.36227/techrxiv.176945886.60563141/v1","10.36227/techrxiv.176945886.60563141/v1","C-DUP-0258","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0032_crossref.json"
"C0280","C","Crossref","PHASE2-SEARCH-0032","2026-07-31","Minimax Hypothesis Testing about the Density Support","Ghislaine Gayraud","2001","10.2307/3318499","10.2307/3318499","C-DUP-0259","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0032_crossref.json"
"C0281","C","Crossref","PHASE2-SEARCH-0032","2026-07-31","Robust Decentralized Hypothesis Testing","Gökhan Gül","2017","10.1007/978-3-319-49286-5_6","10.1007/978-3-319-49286-5_6","C-DUP-0260","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0032_crossref.json"
