"unique_record_id","title","authors","year","doi_or_identifier","source_occurrence_ids","source_occurrence_count","original_phase2_screening_state","original_phase2_evidence_level","phase2a1_scoped_disposition","broader_review_relevance","disposition_reason","eligible_for_later_synthesis","current_evidence_depth","full_text_access_status","likely_load_bearing","methodological_family","candidate_gap_affected","evidence_location","notes"
"P2UT-0154","Bayesian model selection validates a biokinetic model for zirconium processing in humans","Daniel Schmidl; Sabine Hug; Wei Bo Li; Matthias Greiter; Fabian J. Theis","2012","10.1186/1752-0509-6-95","B-AUDIT-000091","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","metabolic_model_validation_or_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0155","Glucose-methanol co-utilization in Pichia pastoris studied by metabolomics and instationary 13C flux analysis","Joel Jordà; Camilo Suarez-Mendez; Marc Carnicer; Angela ten Pierick; Joseph J. Heijnen; Walter van Gulik; Pau Ferrer; Joan Albiol; A. Wahl","2013","10.1186/1752-0509-7-17","A0043","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","PERIPHERAL","domain_context_or_application","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0156","Combining test statistics and models in bootstrapped model rejection: it is a balancing act","Rikard Johansson; Peter Strålfors; Gunnar Cedersund","2014","10.1186/1752-0509-8-46","B-AUDIT-000096","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","metabolic_model_or_mechanism_analysis","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0157","A genome-scale metabolic flux model of Escherichia coli K–12 derived from the EcoCyc database","Daniel Weaver; Ingrid M. Keseler; Amanda Mackie; Ian T. Paulsen; Peter D. Karp","2014","10.1186/1752-0509-8-79","ROOT-D0018","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","metabolic_model_or_mechanism_analysis","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0158","OpenFLUX2: 13 C-MFA modeling software package adjusted for the comprehensive analysis of single and parallel labeling experiments","М.С. Шуплецов; L. I. Golubeva; Svetlana S Rubina; Dmitry A Podvyaznikov; Shintaro Iwatani; Sergey V. Mashko","2014","10.1186/preaccept-1256381938128538;10.1186/s12934-014-0152-x","A0021;ROOT-D0013;ROOT-D0080","3","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","SUPPORTING","isotope_tracer_or_measurement_design","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. Source occurrence evidence levels were mixed (LEVEL_2_SUPPORTING;LEVEL_3_DISCOVERY_ONLY;LEVEL_3_DISCOVERY_ONLY); the canonical occurrence's original level is preserved. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0159","A 13C isotope labeling method for the measurement of lignin metabolic flux in Arabidopsis stems","Peng Wang; Longyun Guo; Rohit Jaini; Antje Klempien; Rachel M. McCoy; John A. Morgan; Natalia Dudareva; Clint Chapple","2018","10.1186/s13007-018-0318-3","A0050","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","PERIPHERAL","domain_context_or_application","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0160","Computing double-pushout graph transformation rules and atom-to-atom maps from KEGG RCLASS data","Nora Beier; Thomas Gatter; Jakob L. Andersen; Peter F. Stadler","2026","10.1186/s13015-025-00294-6","DCL0079","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","PERIPHERAL","model_misspecification_context","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0161","Deciphering cyanobacterial phenotypes for fast photoautotrophic growth via isotopically nonstationary metabolic flux analysis","","2017","10.1186/s13068-017-0958-y","AC0350","1","TITLE_ABSTRACT_INCLUDED","LEVEL_2_SUPPORTING","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","TITLE_ABSTRACT_LEVEL","NOT_ASSESSED","PERIPHERAL","domain_context_or_application","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_2_SUPPORTING. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0162","Comparative evaluation of atom mapping algorithms for balanced metabolic reactions: application to Recon 3D","German Preciat; Lemmer R. P. El Assal; Alberto Noronha; Ines Thiele; Hulda S. Haraldsdóttir; Ronan M. T. Fleming","2017","10.1186/s13321-017-0223-1","DCL0071","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","OUT_OF_SCOPE_FOR_PHASE2A1","RELEVANT_OUTSIDE_NARROW_REPAIR","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","PERIPHERAL","model_misspecification_context","none","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0163","Nuisance parameters","","2017","10.1201/9780203738665-7","C0245","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","nuisance_parameter_methods","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0164","Likelihood and Nuisance Parameters","Nancy Reid; Cristiano Varin; Grace Y. Yi","2026","10.1201/9780429090936-2","C0477","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","nuisance_parameter_methods","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0165","Model Discrimination","","2009","10.1201/9781439811887-13","C0084","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","experimental_design_for_model_discrimination","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0167","The Sequential Design of Experiments for Infinitely Many States of Nature","Arthur E. Albert","1961","10.1214/aoms/1177704973","C0617","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","active_sequential_or_controlled_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0168","A Control Problem Arising in the Sequential Design of Experiments","Steven P. Lalley; G. Lorden","1986","10.1214/aop/1176992620","C0623","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","active_sequential_or_controlled_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0169","Robust Asymptotic Tests of Statistical Hypotheses Involving Nuisance Parameters","Paul C. C. Wang","1981","10.1214/aos/1176345589","C0489","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","asymptotic_composite_or_nuisance_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0170","Second Order Efficiency in the Sequential Design of Experiments","Robert W. Keener","1984","10.1214/aos/1176346503","C0622","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","active_sequential_or_controlled_testing","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0171","Integrated likelihood methods for eliminating nuisance parameters","James O. Berger; Brunero Liseo; Robert L. Wolpert","1999","10.1214/ss/1009211804","C0491","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","nuisance_parameter_methods","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0172","A Method to Constrain Genome-Scale Models with 13C Labeling Data","Héctor García Martín; Vinay Kumar; Daniel Weaver; Amit Ghosh; Victor Chubukov; Aindrila Mukhopadhyay; Adam P. Arkin; Jay D. Keasling","2015","10.1371/journal.pcbi.1004363","ROOT-D0107","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","metabolic_model_or_mechanism_analysis","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0173","From Escherichia coli mutant 13C labeling data to a core kinetic model: A kinetic model parameterization pipeline","Charles Foster; Saratram Gopalakrishnan; Maciek R. Antoniewicz; Costas D. Maranas","2019","10.1371/journal.pcbi.1007319","ROOT-D0116","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","metabolic_model_or_mechanism_analysis","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0175","BayFlux: A Bayesian method to quantify metabolic Fluxes and their uncertainty at the genome scale","Tyler W. H. Backman; Christina Schenk; Tijana Radivojević; David Ando; Jahnavi Singh; Jeffrey J. Czajka; Zak Costello; Jay D. Keasling; Yinjie Tang; Elena Akhmatskaya; Héctor García Martín","2023","10.1371/journal.pcbi.1011111","ROOT-D0027","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_SUPPORTING","RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","metabolic_model_or_mechanism_analysis","GAP-01","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0176","Sample Size Calculation: Inaccurate A Priori Assumptions for Nuisance Parameters Can Greatly Affect the Power of a Randomized Controlled Trial","Elsa Tavernier; Bruno Giraudeau","2015","10.1371/journal.pone.0132578","C0698","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","nuisance_parameter_methods","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
"P2UT-0177","Model fitting in the presence of nuisance parameters","G. Jogesh Babu","2004","10.14236/ewic/ada-iii2004.16","C0228","1","TITLE_ABSTRACT_INCLUDED","LEVEL_3_DISCOVERY_ONLY","DEFERRED_RELEVANT_ADJACENT","RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","yes_qualified_only","DISCOVERY_ONLY","NOT_ASSESSED","SUPPORTING","nuisance_parameter_methods","GAP-01;GAP-03","","Explicit Phase 2A.1 scoped-disposition record. The original Phase 2 title/abstract relevance decision remains preserved. All source occurrences preserved LEVEL_3_DISCOVERY_ONLY. Deferred records may provide qualified family-level context but cannot support definitive synthesis until full text is verified."
