"phase2a1_record_id","workstream_families","query_id","search_date","search_source","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","canonical_record_id","deduplication_basis","source_ledger","source_duplicate_group","source_screening_state","screening_state","source_exclusion_reason","exclusion_reason","evidence_depth","full_text_access_status","evidence_location","final_record_id","corpus_action","source_proposed_corpus_record","raw_snapshot","notes"
"A1DEF-0013","D-F","PHASE2A1-SEARCH-0021","2026-07-31","Crossref","One-Sample Hypothesis Testing Including Power and Sample Size","Melody S. Goodman","2025","10.4324/9781003401612-13","https://doi.org/10.4324/9781003401612-13","A1-DUP-0029","A1AC-0029","NORMALIZED_DOI","DEF","A1DEF-DUP-0013","FALSE_POSITIVE","DUPLICATE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","CROSS_WORKSTREAM_DUPLICATE_OF=A1AC-0029;MATCH_BASIS=NORMALIZED_DOI;SOURCE_DISPOSITION=FALSE_POSITIVE","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0021_crossref.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0014","D-F","PHASE2A1-SEARCH-0021","2026-07-31","Crossref","Lab C: One-sample hypothesis testing, power, and sample size","Melody S. Goodman","2017","10.4324/9781315155661-11","https://doi.org/10.4324/9781315155661-11","A1-DUP-0030","A1AC-0030","NORMALIZED_DOI","DEF","A1DEF-DUP-0014","FALSE_POSITIVE","DUPLICATE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","CROSS_WORKSTREAM_DUPLICATE_OF=A1AC-0030;MATCH_BASIS=NORMALIZED_DOI;SOURCE_DISPOSITION=FALSE_POSITIVE","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0021_crossref.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0015","D-F","PHASE2A1-SEARCH-0021","2026-07-31","Crossref","Large Sample Hypothesis Testing","Anthony Almudevar","2021","10.1201/9781003049340-14","https://doi.org/10.1201/9781003049340-14","A1-DUP-0023","A1AC-0023","SOURCE_LEDGER_GROUP;NORMALIZED_DOI","DEF","A1DEF-DUP-0015","FALSE_POSITIVE","DUPLICATE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","CROSS_WORKSTREAM_DUPLICATE_OF=A1AC-0023;MATCH_BASIS=SOURCE_LEDGER_GROUP;NORMALIZED_DOI;SOURCE_DISPOSITION=FALSE_POSITIVE","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0021_crossref.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0016","D-F","PHASE2A1-SEARCH-0022","2026-07-31","OpenAlex","Bayesian t tests for accepting and rejecting the null hypothesis","Jeffrey N. Rouder; Paul L. Speckman; Dongchu Sun; Richard D. Morey; Geoffrey Iverson","2009","10.3758/pbr.16.2.225","https://openalex.org/W1978662219","A1-DUP-0384","A1DEF-0016","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0016","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0022_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0017","D-F","PHASE2A1-SEARCH-0022","2026-07-31","OpenAlex","Wilcoxon-Mann-Whitney or t-test? On assumptions for hypothesis tests and multiple interpretations of decision rules","Michael P. Fay; Michael A. Proschan","2010","10.1214/09-ss051","https://openalex.org/W1974828111","A1-DUP-0385","A1DEF-0017","SOURCE_LEDGER_GROUP","DEF","A1DEF-DUP-0017","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0022_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0018","D-F","PHASE2A1-SEARCH-0022","2026-07-31","OpenAlex","Model Selection and Model Averaging in Phylogenetics: Advantages of Akaike Information Criterion and Bayesian Approaches Over Likelihood Ratio Tests","David Posada; Thomas R. Buckley","2004","10.1080/10635150490522304","https://openalex.org/W2101846955","A1-DUP-0386","A1DEF-0018","SOURCE_LEDGER_GROUP","DEF","A1DEF-DUP-0018","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0022_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0019","D-F","PHASE2A1-SEARCH-0022","2026-07-31","OpenAlex","On the use of Non-Local Prior Densities in Bayesian Hypothesis Tests","Valen E. Johnson; David Rossell","2010","10.1111/j.1467-9868.2009.00730.x","https://openalex.org/W2053675401","A1-DUP-0387","A1DEF-0019","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0019","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0022_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0020","D-F","PHASE2A1-SEARCH-0022","2026-07-31","OpenAlex","Pitfalls and Opportunities: What Macroeconomists Should Know about Unit Roots","John Y. Campbell; Pierre Perrón","1991","10.1086/654163","https://openalex.org/W3122245991","A1-DUP-0388","A1DEF-0020","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0020","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0022_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0021","D-F","PHASE2A1-SEARCH-0022","2026-07-31","OpenAlex","Panel cointegration tests of the Fisher effect","Joakim Westerlund","2007","10.1002/jae.967","https://openalex.org/W2025507654","A1-DUP-0389","A1DEF-0021","SOURCE_LEDGER_GROUP","DEF","A1DEF-DUP-0021","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0022_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0022","D-F","PHASE2A1-SEARCH-0022","2026-07-31","OpenAlex","Double/Debiased Machine Learning for Treatment and Structural Parameters","Victor Chernozhukov; Denis Chetverikov; Mert Demirer; Esther Duflo; Christian Hansen; Whitney K. Newey; James M. Robins","2017","10.3386/w23564","https://openalex.org/W2890118063","A1-DUP-0390","A1DEF-0022","SOURCE_LEDGER_GROUP","DEF","A1DEF-DUP-0022","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0022_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0023","D-F","PHASE2A1-SEARCH-0022","2026-07-31","OpenAlex","Choice of Sample Split in Out-of-Sample Forecast Evaluation","Peter Reinhard Hansen; Allan Timmermann","2012","https://openalex.org/W1526398682","https://openalex.org/W1526398682","A1-DUP-0391","A1DEF-0023","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0023","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0022_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0024","D-F","PHASE2A1-SEARCH-0022","2026-07-31","OpenAlex","Data-Driven Smooth Tests When the Hypothesis is Composite","W.C.M. Kallenberg; Teresa Ledwina","1997","10.1080/01621459.1997.10474065","https://openalex.org/W2132165960","A1-DUP-0392","A1DEF-0024","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0024","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0022_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0025","D-F","PHASE2A1-SEARCH-0022","2026-07-31","OpenAlex","IceCube high-energy starting event sample: Description and flux characterization with 7.5 years of data","R. Abbasi; M. Ackermann; J. Adams; J. A. Aguilar; M. Ahlers; M. Ahrens; Cyril Martin Alispach; A. A. Alves; N. M. Amin; K. Andeen; T. Anderson; I. Ansseau; G. Anton; C. Argüelles; Spencer Axani; X. Bai; Aswathi Balagopal; Anastasia Maria Barbano; S. W. Barwick; Benjamin Bastian; Vedant Basu; V. Baum; S. Baur; R. Bay; J. J. Beatty; K. Becker; J. Becker Tjus; Chiara Bellenghi; S. BenZvi; D. Berley; E. Bernardini; D. Besson; G. Binder; D. Bindig; E. Blaufuss; Summer Blot; S. Böser; O. Botner; J. Böttcher; Etienne Bourbeau; J. Bourbeau; Federica Bradascio; J. Braun; S. Bron; Jannes Brostean-Kaiser; A. Burgman; Raffaela Busse; Michael Campana; C. Chen; D. Chirkin; S. Choi; Brian Clark; K. Clark; Lew Classen; Alan Coleman; G. H. Collin; J. M. Conrad; Paul Coppin; Pablo Correa; D. F. Cowen; R. Cross; Pranav Dave; C. De Clercq; James DeLaunay; H.-P. Dembinski; Kunal Deoskar; S. De Ridder; Abhishek Desai; P. Desiati; K. D. de Vries; G. de Wasseige; M. de With; T. DeYoung; Sukeerthi Dharani; A. Diaz; J. C. Díaz–Vélez; Hrvoje Dujmović; M. Dunkman; M. A. DuVernois; Emily Dvorak; Thomas Ehrhardt; P. Eller; R. Engel; John Evans; P. A. Evenson; S. Fahey; A. R. Fazely; Sebastian Fiedlschuster; Aaron Fienberg; K. Filimonov; C. Finley; Leander Fischer; D. B. Fox; A. Franckowiak; Edward Friedman; Alexander Fritz; Philipp Fürst; T. K. Gaisser; J. S. Gallagher; Erik Ganster","2021","10.1103/physrevd.104.022002","https://openalex.org/W3098322373","A1-DUP-0393","A1DEF-0025","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0025","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0022_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0026","D-F","PHASE2A1-SEARCH-0022","2026-07-31","OpenAlex","Consistent Testing for Stochastic Dominance under General Sampling Schemes","Oliver B. Linton; Esfandiar Maasoumi; Yoon‐Jae Whang","2005","10.1111/j.1467-937x.2005.00350.x","https://openalex.org/W2136168643","A1-DUP-0394","A1DEF-0026","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0026","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0022_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0027","D-F","PHASE2A1-SEARCH-0022","2026-07-31","OpenAlex","Precise determination of the mass of the Higgs boson and tests of compatibility of its couplings with the standard model predictions using proton collisions at 7 and 8 $$\,\text {TeV}$$ TeV","V. Khachatryan; A. M. Sirunyan; A. Tumasyan; W. Adam; T. Bergauer; M. Dragicevic; J. Erö; M. Friedl; R. Frühwirth; V. M. Ghete; C. Hartl; N. Hörmann; J. Hrubec; M. Jeitler; W. Kiesenhofer; V. Knünz; M. Krammer; I. Krätschmer; D. Liko; I. Mikulec; D. Rabady; B. Rahbaran; H. Rohringer; R. Schöfbeck; J. Strauss; W. Treberer-Treberspurg; W. Waltenberger; C.-E. Wulz; V. Mossolov; N. Shumeiko; J. Suarez Gonzalez; S. Alderweireldt; S. Bansal; T. Cornelis; E. A. De Wolf; X. Janssen; A. Knutsson; J. Lauwers; S. Luyckx; S. Ochesanu; R. Rougny; M. Van De Klundert; H. Van Haevermaet; P. Van Mechelen; N. Van Remortel; A. Van Spilbeeck; F. Blekman; S. Blyweert; J. D’Hondt; N. Daci; N. Heracleous; J. Keaveney; S. Lowette; M. Maes; A. Olbrechts; Q. Python; D. Strom; S. Tavernier; W. Van Doninck; P. Van Mulders; G. P. Van Onsem; I. Villella; C. Caillol; B. Clerbaux; G. De Lentdecker; D. Dobur; L. Favart; A. P. R. Gay; A. Grebenyuk; A. Léonard; A. Mohammadi; L. Perniè; A. Randle-conde; T. Reis; T. Ševa; L. Thomas; C. Vander Velde; P. Vanlaer; J. Wang; F. Zenoni; V. Adler; K. Beernaert; L. Benucci; A. Cimmino; S. Costantini; S. Crucy; A. Fagot; G. Garcia; J. Mccartin; A. A. Ocampo Rios; D. Poyraz; D. Ryckbosch; S. Salva Diblen; M. Sigamani; N. Strobbe; F. Thyssen; M. Tytgat; E. Yazgan; N. Zaganidis; S. Başeğmez","2015","10.1140/epjc/s10052-015-3351-7","https://openalex.org/W2079479731","A1-DUP-0395","A1DEF-0027","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0027","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0022_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0028","D-F","PHASE2A1-SEARCH-0022","2026-07-31","OpenAlex","Data driven smooth tests for composite hypotheses","Tadeusz Inglot; W.C.M. Kallenberg; Teresa Ledwina","1997","10.1214/aos/1069362746","https://openalex.org/W2096769784","A1-DUP-0396","A1DEF-0028","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0028","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0022_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
"A1DEF-0029","D-F","PHASE2A1-SEARCH-0022","2026-07-31","OpenAlex","Could Fisher, Jeffreys and Neyman Have Agreed on Testing?","James O. Berger","2003","10.1214/ss/1056397485","https://openalex.org/W2038290376","A1-DUP-0397","A1DEF-0029","UNIQUE_OCCURRENCE","DEF","A1DEF-DUP-0029","FALSE_POSITIVE","FALSE_POSITIVE","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","Resolved at title/abstract/citation-context because the record was off-topic, application-specific, secondary, sequential-only, or methodologically redundant with a verified primary anchor; it was not retained and is not used to support a substantive or absence conclusion.","LEVEL_3_DISCOVERY_ONLY","NOT_RETRIEVED","","","NONE","","audit/phase2a1_raw_search_results/DEF/PHASE2A1-SEARCH-0022_openalex.json","Discovery-only; not used in synthesis or an absence conclusion."
